employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
42202,4,2,2,1,1,1,58,3,26,0,0,82,0
23633,4,17,1,1,0,1,39,3,5,0,0,79,0
9997,1,13,1,0,0,1,29,3,8,0,0,53,0
37379,1,2,0,1,0,4,25,0,1,0,0,47,0
31867,6,2,2,1,0,1,52,1,7,0,0,59,0
12045,1,14,1,1,0,1,32,5,3,0,0,51,0
43954,5,7,1,1,1,1,39,5,4,1,0,82,0
59502,1,22,1,1,0,3,24,4,2,0,0,51,0
15111,3,2,2,0,0,3,48,3,15,0,0,65,0
42619,7,10,2,1,0,1,29,5,2,1,0,50,0
22937,5,14,1,1,1,2,36,3,3,0,0,86,0
59083,4,2,1,1,1,2,50,3,15,0,0,79,0
25233,2,7,1,1,0,1,41,5,9,0,0,59,0
44372,1,13,1,0,1,1,40,2,5,0,0,45,0
49513,3,7,1,0,0,1,30,3,9,0,0,68,0
34528,3,13,1,0,1,2,28,0,1,0,0,69,0
17357,6,2,1,1,1,1,47,3,2,1,0,56,0
30814,2,2,1,1,1,2,48,5,19,1,0,57,0
13109,1,2,1,0,2,1,35,5,8,0,0,48,0
69891,3,2,1,0,1,5,30,4,4,0,0,65,0
8875,3,17,1,1,0,1,28,4,2,1,0,69,0
75410,7,28,1,1,1,1,34,5,4,0,0,51,0
44904,1,2,1,1,1,1,41,4,12,0,0,52,0
34889,2,22,2,0,2,1,36,3,3,1,0,57,0
68024,4,2,1,1,2,1,33,3,6,0,0,78,0
36052,4,13,1,0,0,1,35,3,4,0,0,77,0
5426,3,31,1,1,0,1,32,5,4,1,0,71,0
38,5,32,1,1,0,1,26,5,2,0,0,86,0
6593,5,11,2,1,1,1,35,1,3,0,0,85,0
16121,2,15,1,1,1,1,37,4,9,0,0,61,0
12185,6,7,1,1,1,1,30,2,4,1,0,56,0
20573,1,10,2,1,0,1,34,5,6,1,0,49,1
65417,5,21,1,1,1,2,29,3,6,0,0,87,0
62673,1,28,0,1,1,1,26,0,1,0,0,45,0
23481,3,22,2,1,0,1,30,2,10,0,0,66,0
38940,2,7,1,0,0,1,36,5,7,1,0,58,0
5871,2,29,1,1,0,1,29,0,1,0,0,60,0
47792,1,15,1,1,0,1,27,0,1,1,0,45,1
73708,4,32,1,1,0,1,30,1,4,1,0,82,0
19220,1,23,1,1,0,1,32,5,6,1,0,50,0
3746,8,15,1,1,1,1,29,0,1,0,0,60,0
15722,2,15,2,1,0,1,28,5,2,1,0,61,0
7403,5,27,1,1,1,2,36,5,3,1,0,84,1
13920,4,16,2,1,0,2,36,5,9,0,0,93,1
1098,3,23,2,1,1,1,41,5,6,0,0,72,0
51564,7,20,1,0,0,1,32,3,5,0,0,46,0
17819,2,15,1,0,0,1,45,3,3,1,0,63,0
44699,1,6,1,1,1,1,31,2,7,0,0,49,0
11899,7,2,1,0,2,1,25,0,1,0,0,52,0
44371,2,15,1,1,0,2,40,5,11,1,0,62,0
16759,2,33,2,1,1,1,43,5,12,1,0,62,1
72079,5,13,2,1,0,1,32,5,5,0,0,89,0
50502,1,2,0,1,0,1,22,0,1,1,0,52,0
32611,2,2,1,1,1,1,47,1,14,0,0,59,0
26356,1,26,0,1,0,1,23,0,1,0,0,46,0
20811,2,2,2,1,1,1,33,5,6,0,0,62,0
33682,1,2,1,1,0,3,26,4,2,0,0,52,0
65314,1,6,1,1,1,2,30,0,1,0,0,50,0
25781,7,22,2,1,0,1,32,4,5,0,0,46,0
5035,1,15,1,1,1,1,49,1,16,0,0,55,0
48720,3,19,1,1,0,1,34,5,3,1,0,67,0
36673,1,12,1,0,0,1,27,5,4,0,0,45,0
75355,1,22,2,0,0,1,32,3,5,0,0,54,0
14960,7,2,1,0,0,1,29,5,4,1,0,47,0
53043,1,28,1,1,1,2,32,3,4,0,0,47,0
73002,1,2,1,1,1,2,29,3,3,0,0,49,0
63677,1,13,1,1,1,3,32,1,4,0,0,48,0
10492,1,13,2,1,0,1,36,5,2,0,0,48,0
45841,1,16,1,1,1,1,55,3,10,0,0,46,0
7648,2,2,1,0,1,1,54,5,16,1,0,60,0
67746,4,23,2,0,0,1,38,4,9,1,0,78,0
13511,3,7,1,1,1,1,26,1,2,0,0,71,0
63804,2,15,2,0,0,3,44,4,10,1,0,58,0
71687,3,23,1,1,1,1,36,3,9,1,0,66,0
30962,2,22,1,1,1,2,28,4,4,1,0,60,0
42782,2,28,2,0,0,1,36,3,5,0,0,60,0
50543,1,28,2,1,1,1,31,3,5,0,0,53,0
32717,6,31,1,1,1,1,27,1,3,1,0,58,0
60235,2,13,1,1,0,1,52,1,12,0,0,59,0
15497,5,34,1,1,0,1,26,0,1,0,0,84,0
20812,2,13,2,0,1,1,36,5,8,0,0,76,1
57469,2,8,1,0,0,1,29,3,7,0,0,61,0
48676,4,21,1,0,0,1,26,1,4,0,0,81,0
20600,2,6,1,1,0,1,29,1,8,0,0,62,0
29438,1,12,1,1,0,1,24,0,1,0,0,47,0
32450,1,1,1,1,1,1,27,3,2,0,0,49,0
5155,2,15,1,1,1,1,36,4,10,0,0,55,0
38844,1,2,2,0,1,1,52,2,10,0,0,51,0
22712,1,32,0,0,0,1,29,0,1,0,0,50,0
46043,5,23,1,1,1,1,29,3,6,0,0,82,0
59253,1,12,1,1,0,1,29,0,1,0,0,48,0
23567,1,2,1,1,1,1,41,5,4,0,0,48,0
75769,3,8,1,1,0,1,28,2,2,0,0,70,0
70291,4,26,2,1,0,1,38,3,8,1,0,80,1
13967,1,14,1,1,1,1,33,3,9,0,0,49,0
8512,5,19,1,1,0,1,28,3,4,0,0,86,0
50195,1,14,0,1,1,1,23,1,2,0,0,53,0
31675,1,22,1,1,1,1,37,2,4,0,0,46,0
41991,1,1,2,1,1,1,34,4,8,0,0,48,0
53619,3,2,1,1,0,1,36,5,4,0,1,82,1
42463,5,22,1,0,1,1,34,3,5,0,0,82,0
49161,4,2,2,1,1,2,38,3,3,1,0,78,0
18831,2,2,1,1,0,1,33,3,6,0,0,55,0
35898,2,2,1,0,0,1,47,4,13,0,0,62,0
10959,2,24,1,0,0,1,30,4,5,1,0,53,0
76760,4,2,0,0,0,1,26,0,1,1,0,81,0
15173,1,28,2,1,0,1,37,3,10,0,0,49,0
8877,4,22,1,1,0,3,28,3,3,0,0,82,0
26489,2,25,1,1,0,1,27,0,1,0,0,63,0
37177,2,4,2,1,0,1,37,3,3,0,0,64,0
59491,8,22,1,1,0,1,30,4,4,0,0,60,0
75147,4,2,1,1,0,3,31,4,5,0,0,77,0
58469,5,22,1,1,1,3,20,5,2,0,0,85,0
68281,1,19,1,1,0,1,42,1,12,0,0,48,0
36013,4,2,2,1,1,1,39,4,4,0,0,80,0
24154,2,19,1,1,1,1,35,4,4,0,1,71,1
70797,4,2,2,1,0,2,37,1,11,0,0,82,0
54172,1,27,1,1,1,1,35,4,6,0,0,48,0
71648,5,11,1,1,1,2,38,5,7,1,0,87,0
77292,1,27,1,1,0,1,39,3,10,1,0,51,0
9749,1,7,0,0,0,1,24,4,2,1,0,53,1
63663,2,31,1,0,0,1,28,5,2,1,0,60,0
42262,5,34,1,1,1,2,36,4,4,1,0,81,0
38351,3,19,1,1,1,1,37,3,8,0,0,69,0
41792,1,2,1,0,0,5,28,1,4,0,0,47,0
28595,4,7,1,0,0,1,26,3,2,0,0,83,0
41439,2,2,1,1,0,1,41,4,2,0,0,57,0
24650,9,22,2,1,1,1,34,3,5,0,0,87,0
38367,2,10,2,1,1,2,39,4,11,1,0,71,1
76567,8,7,1,1,1,1,27,0,1,0,1,97,1
35098,9,22,0,1,0,1,31,4,5,1,0,82,0
75946,1,25,2,1,0,1,40,5,13,0,0,51,0
17416,2,2,1,1,0,2,31,3,4,1,1,60,0
52287,3,28,2,0,0,2,34,3,7,0,0,66,0
69979,2,22,0,1,1,1,26,3,4,1,0,58,0
4238,5,13,1,1,0,1,31,4,5,0,0,82,0
15929,2,15,2,1,0,1,44,5,3,1,0,61,0
4595,2,11,1,0,1,1,32,5,5,0,0,73,1
39212,1,2,2,1,0,1,39,3,9,0,0,48,0
9161,2,22,0,0,1,2,24,0,1,0,0,61,0
67456,1,27,1,0,0,1,25,3,2,0,0,49,0
20709,6,7,2,1,1,1,33,5,7,0,0,71,1
78024,7,22,1,1,1,1,26,0,1,0,0,51,0
49929,2,2,1,1,0,1,22,0,1,0,0,61,0
67495,5,22,2,1,1,1,29,1,6,0,0,85,0
57362,2,2,0,1,0,2,25,3,1,0,0,56,0
43551,2,7,1,0,0,1,27,4,2,0,0,57,0
57492,1,21,0,1,1,1,30,2,5,0,0,47,0
46070,2,31,2,1,1,2,38,3,4,0,0,57,0
64438,5,15,1,1,1,1,28,3,3,1,0,85,0
41881,1,22,1,1,1,1,29,1,3,1,0,50,0
18189,4,2,1,1,1,2,27,2,2,0,0,80,0
59099,5,7,1,1,1,1,32,3,4,0,0,81,0
31917,2,13,1,0,0,1,29,4,7,0,0,61,0
14838,7,7,1,0,0,1,36,3,9,0,0,53,0
48396,4,7,1,0,0,1,36,4,8,1,0,75,0
8452,4,16,1,1,0,1,42,2,14,0,0,80,0
42324,1,32,1,1,1,2,28,1,5,0,0,48,0
22736,1,4,2,1,1,1,41,5,13,0,0,62,1
72988,2,13,1,1,0,1,38,3,8,0,0,55,0
22772,1,25,1,1,1,1,42,3,14,0,0,48,0
68695,5,29,1,0,1,1,29,3,8,0,0,85,0
24017,5,32,1,1,1,1,30,2,2,0,0,88,0
22120,6,22,1,1,1,3,35,3,9,0,0,60,0
14926,4,2,1,1,2,1,33,4,9,1,0,76,0
34080,3,28,2,1,0,4,34,3,4,1,0,67,0
26806,5,2,1,1,1,1,54,3,7,0,0,82,0
35584,4,25,1,0,0,2,26,2,4,0,0,79,0
26364,1,23,2,1,0,2,39,3,2,1,0,47,1
78178,2,2,1,1,0,2,51,3,17,0,0,73,1
32819,1,22,1,0,1,1,28,3,4,0,0,51,0
18241,3,13,2,1,1,1,38,2,9,0,0,69,0
72210,7,2,1,0,0,1,35,3,3,0,0,47,0
73151,2,2,1,1,0,1,52,4,15,0,0,62,0
38417,2,13,1,0,1,1,35,3,8,1,0,59,0
22869,4,27,2,1,0,1,38,3,7,0,0,78,0
67753,3,2,1,1,0,2,40,3,7,0,0,74,0
9336,1,19,1,1,0,1,31,3,7,0,0,42,0
71268,1,28,2,0,0,1,37,5,4,0,0,49,0
28062,2,14,1,1,1,2,39,5,10,0,0,61,0
34562,4,7,1,1,0,1,38,4,4,1,0,81,0
60350,1,6,1,1,0,1,33,1,9,0,0,47,0
1988,3,4,2,0,0,2,34,5,5,1,0,67,1
19575,2,31,1,1,0,2,32,3,8,0,0,63,0
54091,2,15,2,0,1,1,41,5,5,0,0,61,0
61871,8,22,0,1,1,1,24,5,2,1,0,60,0
54816,1,1,1,1,0,1,39,5,5,1,0,49,0
38334,1,7,1,0,1,1,31,2,5,0,0,49,0
48538,4,2,2,1,1,1,54,1,7,0,0,77,0
47819,2,2,2,0,1,1,55,3,5,1,0,56,0
67797,2,23,2,0,1,1,32,3,3,1,0,60,0
77097,4,27,1,0,1,1,30,2,5,0,0,82,0
33931,2,2,2,0,1,1,34,5,10,1,0,58,0
21271,5,22,1,0,0,1,29,0,1,0,0,82,0
57304,3,2,1,0,0,1,52,3,20,0,0,66,0
61437,6,27,1,1,1,1,26,0,1,1,0,65,0
61892,1,25,2,1,0,1,33,5,5,1,0,46,0
9278,1,29,1,0,0,2,32,2,5,0,0,46,0
45698,1,7,2,1,1,1,48,3,18,0,0,50,0
35667,1,11,1,1,1,1,32,4,6,0,0,51,0
47746,4,31,2,1,0,1,30,3,5,0,0,80,0
70872,1,14,1,1,1,1,42,1,13,0,0,51,0
45837,2,26,1,1,0,1,27,3,4,0,0,61,0
44161,1,34,1,1,0,1,33,2,7,0,0,52,0
65035,6,4,2,0,1,1,34,5,7,1,0,58,1
37706,5,29,2,1,0,1,33,3,5,0,0,83,0
54107,4,8,1,1,0,2,29,5,4,1,0,74,0
26981,5,20,1,1,0,1,39,5,9,0,0,87,0
10553,1,2,1,1,0,1,47,4,7,1,0,51,0
39448,2,17,1,1,1,1,36,4,10,0,0,63,0
15958,2,7,1,0,0,1,30,4,3,0,0,61,0
49530,1,7,1,1,0,1,31,1,3,0,0,50,0
48090,1,2,2,1,0,1,40,4,3,1,0,49,0
58777,5,22,1,1,0,1,27,1,3,0,0,85,0
61688,5,22,1,1,0,1,28,4,2,1,0,88,1
16618,4,5,1,1,1,1,26,3,4,0,0,87,0
62768,1,2,2,1,0,3,58,3,19,0,0,48,0
34827,1,26,2,1,0,1,49,3,2,0,0,52,0
29574,1,16,1,1,1,1,42,3,9,0,0,47,0
67367,2,22,1,0,1,2,32,5,5,1,0,57,0
46369,3,17,2,0,0,1,42,3,9,0,0,70,0
58391,3,2,1,0,1,1,38,2,6,0,0,70,0
65940,5,7,1,1,1,2,31,3,7,0,0,87,0
76246,2,22,2,1,1,1,34,5,8,0,0,61,0
10898,1,2,1,1,0,1,43,5,8,1,0,47,0
77366,2,2,1,1,1,1,39,3,5,0,0,58,0
50251,4,23,2,1,0,3,40,4,5,0,0,77,0
62102,5,2,1,1,0,2,34,2,8,0,0,83,0
32990,3,22,1,1,0,2,30,4,3,0,0,64,0
10353,2,2,1,0,2,1,38,4,4,0,0,61,0
33703,1,10,1,1,1,1,28,3,6,0,0,52,0
74681,1,12,1,1,0,1,38,3,2,1,0,46,0
20428,1,24,1,1,0,2,31,3,6,0,0,47,0
77988,1,9,1,1,1,2,27,4,4,0,0,50,0
11941,1,7,1,1,0,2,53,1,3,0,0,48,0
62205,4,22,1,0,0,1,34,2,2,0,0,77,0
48449,2,6,1,1,1,1,35,3,7,0,0,57,0
42654,6,22,2,1,0,2,35,3,7,0,0,54,0
43006,9,22,2,1,1,1,28,4,2,1,1,82,0
39493,1,4,2,1,0,2,40,5,8,0,0,48,0
12134,1,7,1,1,1,1,47,4,17,0,0,53,0
9892,2,22,2,1,2,1,40,4,3,0,0,55,0
46337,4,13,1,1,0,1,35,3,3,1,0,83,1
59979,2,1,1,0,1,2,29,0,1,0,0,53,0
6040,1,13,0,1,0,1,22,0,1,0,0,50,0
64262,3,23,2,0,1,1,38,5,4,1,0,74,0
19158,6,28,1,0,1,1,28,4,2,1,0,58,0
15736,3,5,1,1,1,1,29,3,5,0,0,70,0
2350,5,26,1,1,1,2,27,5,2,1,0,85,0
24184,1,13,2,1,0,1,43,5,13,0,0,48,0
25745,2,22,1,0,0,1,34,4,3,0,0,55,0
67880,4,2,2,0,1,1,36,4,2,1,0,81,0
46565,4,11,1,1,0,1,32,1,9,0,0,82,0
6927,5,22,1,1,1,3,27,0,1,1,0,86,1
19613,3,17,1,0,1,1,32,3,7,0,0,69,0
47857,1,12,1,0,0,1,27,3,4,0,0,47,0
30036,1,31,1,1,0,1,40,2,11,0,0,49,0
2119,1,13,1,1,0,1,53,1,12,0,0,49,0
75488,6,32,1,1,0,1,37,4,11,0,0,61,0
8496,2,2,2,1,2,1,34,5,4,1,0,61,0
26109,8,29,2,1,0,1,34,3,3,0,0,61,0
46180,4,26,1,0,0,1,41,3,15,0,0,82,0
61640,4,15,1,0,0,1,31,1,5,0,0,83,0
55190,6,2,0,1,1,1,31,1,2,0,0,63,0
60903,7,2,0,0,1,1,34,3,7,0,0,48,0
40031,1,14,1,1,0,1,36,1,3,1,0,49,0
18972,6,2,1,1,1,1,39,4,2,0,0,62,0
24474,1,28,1,1,1,1,34,5,3,1,0,48,0
16715,2,24,1,1,0,2,32,5,5,0,0,55,0
22159,1,15,1,1,0,2,32,1,3,0,0,50,0
59911,3,13,1,1,0,1,38,3,7,0,0,68,0
9157,1,15,2,1,0,1,45,1,6,0,0,47,0
59220,2,22,1,0,1,1,29,1,8,0,0,61,0
59387,1,32,1,0,0,2,27,3,3,0,0,50,0
31158,2,7,2,1,1,1,49,3,19,0,0,61,0
31859,3,2,2,1,1,1,47,4,19,0,0,68,0
7435,5,2,1,1,1,2,20,0,1,0,0,83,0
2539,2,26,1,1,1,1,29,3,2,0,0,54,0
11112,4,13,1,1,1,1,24,0,1,0,0,81,0
7882,1,23,1,0,1,1,31,1,5,0,0,50,0
45586,1,7,2,0,1,1,41,5,7,1,0,48,0
44039,3,27,1,1,0,1,30,3,6,0,0,85,1
15011,2,27,1,0,0,1,28,3,4,1,0,59,0
50231,4,2,0,1,1,1,21,0,1,0,0,81,0
70431,2,2,1,0,0,1,47,3,2,1,0,63,0
51955,1,7,0,0,0,1,25,0,1,0,0,52,0
65757,1,1,2,1,0,1,40,4,12,0,0,51,0
57780,2,30,1,0,0,1,28,3,1,0,0,62,0
32686,3,9,1,1,0,5,28,3,4,0,0,71,0
57783,4,6,1,1,1,1,24,0,1,0,1,87,1
63994,4,5,1,1,0,1,41,4,2,1,0,80,0
40157,2,16,1,0,1,1,34,5,7,1,0,55,0
74276,2,2,2,0,0,1,50,4,16,0,0,57,0
21202,6,28,2,1,1,1,31,5,3,0,0,58,0
65880,1,2,1,1,1,1,30,3,2,0,0,51,0
56985,3,2,2,0,0,1,36,5,10,1,0,69,0
48019,3,26,1,1,1,4,25,0,1,0,0,67,0
10189,5,2,0,1,0,1,35,5,5,1,0,82,0
27142,5,21,1,0,0,1,31,4,4,0,0,86,0
61773,1,13,2,1,1,1,33,1,8,0,0,48,0
50358,4,28,1,1,0,2,32,1,6,0,0,83,0
48052,1,31,1,1,0,1,26,3,4,0,0,50,0
44219,5,15,1,1,0,1,29,5,5,1,0,86,0
54616,5,8,1,0,0,1,27,3,2,0,0,75,0
53602,3,13,1,0,1,1,39,3,7,0,0,71,0
62834,5,4,2,1,1,1,32,5,2,1,0,78,0
13815,1,27,1,1,0,3,34,3,6,1,0,50,0
70105,2,13,1,1,0,2,30,4,5,0,0,59,0
3906,3,4,2,1,0,1,46,3,18,0,0,65,0
15105,1,22,2,0,0,1,38,3,4,0,0,47,0
74971,1,27,1,1,0,2,30,4,3,0,0,50,0
30629,6,6,1,0,1,1,28,5,4,1,0,61,0
73958,2,2,2,0,1,1,38,5,10,1,0,59,1
62310,5,22,1,1,1,2,28,5,4,1,0,86,0
6879,4,22,1,1,2,1,29,3,4,0,0,79,0
33803,4,2,1,1,0,1,37,3,9,0,0,75,0
27687,4,2,1,1,0,3,28,5,5,1,0,82,0
26776,1,22,2,0,0,1,32,5,6,1,0,48,0
59943,6,7,2,1,0,1,38,4,7,1,0,54,0
19867,2,2,2,1,1,1,52,1,19,0,0,59,0
4189,3,26,1,1,1,3,30,5,3,0,0,73,0
52466,1,7,1,1,0,1,23,0,1,1,0,54,0
18691,5,1,2,1,1,1,32,5,4,1,0,90,1
63137,3,30,1,1,0,1,37,3,9,0,0,67,0
38534,3,22,1,0,0,1,30,0,1,0,0,70,0
32356,4,22,1,1,0,1,27,2,2,0,0,80,0
23927,3,15,2,0,0,1,37,3,7,0,0,74,1
44283,1,19,1,1,0,2,39,3,2,1,0,47,0
74183,1,13,1,1,0,1,34,3,6,0,1,49,0
7150,4,15,2,0,1,1,33,3,5,0,0,82,0
15391,2,7,2,0,0,1,41,3,7,0,0,65,0
44603,7,2,0,1,1,1,20,0,1,0,0,44,0
3111,1,2,1,1,1,1,30,1,6,0,0,48,0
37109,2,15,2,1,0,1,54,5,16,1,0,97,1
58575,1,22,1,0,0,2,30,1,5,0,0,50,0
67764,1,2,0,1,0,1,28,5,3,0,0,51,0
12789,7,11,1,0,0,1,31,1,6,0,0,50,0
30450,1,2,2,0,1,1,41,3,13,1,0,55,0
44060,1,28,2,1,0,1,32,5,8,1,0,49,0
39418,4,25,1,1,0,1,27,5,4,1,0,82,0
5152,3,2,2,1,1,2,35,3,3,0,0,71,0
35697,4,19,1,0,0,2,36,4,10,1,0,78,0
29912,5,7,1,1,1,1,30,3,2,1,0,82,0
46301,4,2,1,1,0,1,55,2,2,0,0,80,0
76710,1,13,2,1,1,1,37,4,8,0,0,49,0
16420,1,2,1,1,1,1,34,5,5,0,0,50,0
37028,3,7,2,0,0,2,35,3,5,1,0,67,1
18208,3,26,1,1,0,1,40,3,8,0,0,70,0
52910,6,2,1,0,0,1,38,3,3,0,0,57,0
7808,4,26,2,1,0,1,42,3,13,0,0,80,0
11381,1,29,2,1,1,1,30,3,7,0,0,53,0
878,4,7,1,1,2,1,30,3,2,0,0,79,0
36073,2,6,1,0,0,2,39,3,10,0,0,63,0
31306,2,2,2,0,0,1,37,5,9,1,0,57,0
18880,2,7,1,1,1,1,37,3,7,0,0,60,0
21837,3,4,2,1,1,1,40,3,6,0,0,69,0
65043,2,22,1,1,1,1,28,3,3,1,0,58,0
48045,1,5,2,1,0,1,36,3,9,0,0,52,0
33707,3,2,1,1,0,1,29,0,1,0,0,69,0
43758,4,1,1,0,0,1,26,4,2,1,0,76,0
35854,2,13,1,0,0,1,46,4,19,0,0,60,0
12514,1,33,1,1,0,1,31,5,2,1,0,50,0
16821,2,7,1,1,0,1,30,0,1,1,0,66,0
78181,4,13,2,1,0,1,32,1,7,0,0,81,0
30363,4,13,1,1,0,1,33,2,5,0,0,78,0
18749,2,13,1,0,0,1,31,3,3,1,0,61,0
72605,9,7,2,1,1,2,34,0,1,0,0,83,0
77144,4,24,2,0,0,1,38,1,2,0,0,80,0
15237,4,27,1,1,1,2,33,3,3,0,0,81,0
18357,1,4,1,1,0,1,27,5,1,1,0,48,0
53016,4,23,2,1,0,1,36,3,4,0,0,79,0
2565,2,8,2,0,1,1,38,1,4,0,0,57,0
56516,3,15,1,1,0,2,28,3,5,0,0,69,0
72713,7,13,1,0,0,1,31,3,5,0,0,52,0
59795,3,22,1,1,0,1,30,5,2,1,0,69,1
16886,4,26,1,1,0,1,25,3,2,0,0,91,1
14165,4,2,2,1,0,2,52,4,22,0,0,72,0
69491,1,7,1,1,0,1,42,4,4,0,0,52,0
75707,1,31,0,1,0,1,31,5,6,1,0,45,0
16373,3,14,2,1,1,1,35,5,8,0,0,69,0
11487,1,2,0,1,0,2,31,3,6,0,0,51,0
57927,1,16,1,1,0,2,25,3,3,0,0,47,0
43354,5,9,1,1,0,1,25,2,2,0,0,84,0
818,1,2,1,0,0,1,33,3,10,0,0,45,0
129,9,2,2,1,1,1,38,4,9,0,0,83,0
22955,2,22,2,1,1,1,35,1,3,0,0,59,0
46620,3,16,1,1,1,2,35,1,4,1,0,71,0
55625,4,22,1,1,2,1,26,4,4,1,1,90,1
33045,1,29,1,0,0,1,26,1,3,1,0,51,0
45003,1,13,1,1,1,1,29,1,4,0,0,52,0
34116,3,16,2,0,0,1,34,4,4,1,0,73,0
75566,3,15,1,1,1,1,32,2,2,1,0,71,0
29536,7,2,2,1,1,1,34,4,2,0,0,50,0
45998,1,22,1,0,0,1,33,1,7,0,0,51,0
44846,2,2,1,1,0,1,42,1,7,0,0,60,0
29510,3,23,1,1,0,1,33,5,8,1,0,71,0
13764,4,1,2,1,0,1,36,3,2,0,0,86,0
58483,1,28,1,1,1,4,28,1,3,0,0,54,0
78167,8,22,2,1,1,1,40,5,10,1,0,62,0
68672,3,7,1,1,1,1,27,0,1,1,0,64,0
65600,3,17,2,0,0,1,50,5,19,0,0,68,0
49804,7,7,1,1,1,1,34,3,9,1,0,50,0
49466,1,1,1,1,1,3,25,0,1,0,0,47,0
9156,1,2,1,1,0,1,46,5,4,1,0,55,1
69212,1,26,1,0,0,1,36,1,7,0,0,50,0
75857,1,7,0,1,1,1,24,1,2,1,1,50,0
27381,1,30,1,1,0,1,38,3,10,0,0,57,0
49478,4,29,1,0,1,1,29,4,3,1,0,82,0
4589,9,22,1,1,2,3,30,2,4,1,0,87,0
24231,3,7,1,0,1,1,28,0,1,1,0,73,0
75761,2,26,1,0,0,1,39,5,10,1,0,62,0
38895,5,22,0,1,0,2,26,0,1,1,0,85,0
32407,2,22,2,1,0,1,41,2,6,0,0,63,0
75401,3,2,1,0,0,1,32,3,5,1,0,69,1
53847,3,24,1,1,0,1,29,3,2,0,0,66,0
20213,2,10,2,1,1,1,32,5,4,0,0,59,0
65770,5,29,1,1,1,1,32,4,6,1,0,82,0
5838,2,26,1,1,0,1,40,3,6,1,0,60,0
77050,4,22,2,0,0,1,40,1,9,0,0,80,0
44908,2,4,2,0,0,1,43,3,7,1,0,61,1
43346,2,2,1,0,1,1,31,5,5,1,0,65,0
22042,1,26,1,1,0,1,43,3,11,1,0,54,0
21646,4,13,1,0,1,1,30,3,4,0,0,82,0
8093,8,22,1,1,0,1,30,4,6,1,0,55,0
27848,5,15,1,1,0,1,34,3,3,0,0,87,0
72533,1,27,2,1,1,1,40,2,3,0,0,49,0
24570,1,2,0,1,0,1,23,0,1,0,0,49,0
36937,3,10,2,0,1,1,45,3,7,0,0,66,0
38684,4,7,2,0,0,1,39,5,4,1,0,78,0
41284,2,6,1,0,0,1,49,4,18,1,0,60,0
60068,5,22,1,0,0,1,27,3,4,1,0,83,0
31089,1,27,2,1,1,1,39,2,3,0,0,46,0
62035,4,23,2,0,0,1,33,3,7,0,0,83,0
66557,1,22,2,1,0,1,28,3,5,0,0,47,0
46935,3,17,1,0,0,1,30,3,2,0,0,72,0
36435,4,2,1,0,1,1,56,1,16,0,0,80,0
46410,4,4,1,1,0,1,27,4,3,1,0,78,0
53121,1,5,2,1,1,1,33,1,8,0,0,48,0
36126,5,22,1,1,2,1,29,4,2,0,0,82,0
56135,2,15,1,1,0,1,35,4,9,0,0,59,0
68649,5,7,2,0,1,1,33,3,6,0,0,84,0
71229,6,26,1,1,1,1,27,3,2,1,0,60,0
61823,3,15,2,0,0,1,38,1,7,0,0,65,0
28230,1,7,1,1,1,1,28,0,1,1,0,49,0
57535,5,27,1,1,1,1,28,5,2,1,0,86,1
33818,2,16,1,0,0,2,34,5,6,1,0,63,0
46691,1,30,1,1,0,1,37,4,10,0,0,52,0
68044,5,29,1,1,1,1,35,4,7,0,0,81,0
31439,8,2,2,0,0,1,42,1,4,0,0,58,0
64356,1,25,1,1,1,1,31,2,6,1,0,48,0
7901,1,8,1,1,0,1,40,4,10,0,0,52,0
51567,1,16,1,1,1,3,39,1,12,0,0,50,0
18505,6,26,1,1,0,3,29,3,5,0,0,58,0
73911,2,7,1,0,0,1,42,5,15,1,0,59,0
56606,4,2,1,1,0,1,30,4,3,0,0,78,0
1187,1,7,1,1,1,2,31,3,5,1,0,48,0
1537,2,27,1,1,0,1,37,3,8,0,0,64,0
44910,3,5,2,0,0,1,36,3,10,0,0,71,0
17376,2,13,1,0,0,2,36,4,3,1,0,59,0
39176,4,7,2,0,0,1,41,3,6,0,0,93,1
10510,1,31,0,1,1,1,27,1,6,0,0,45,0
31037,1,2,1,1,0,1,53,1,12,0,0,49,0
7495,1,28,1,1,1,1,45,3,11,0,0,55,0
11639,6,6,1,0,1,1,28,0,1,0,0,60,0
10114,1,26,1,1,1,1,29,2,2,0,0,51,0
26169,4,22,2,1,1,2,33,5,3,1,0,83,0
60133,3,2,2,1,0,2,37,5,5,1,0,73,0
33827,3,15,1,1,0,2,29,1,4,0,0,72,0
42456,1,27,0,1,0,1,39,3,7,0,0,53,0
6911,2,27,1,0,1,2,26,5,4,0,0,55,0
31627,1,22,1,1,0,2,32,3,7,0,0,46,0
72846,5,22,2,1,0,1,32,4,2,0,0,85,1
59592,6,7,1,0,0,1,32,5,2,1,0,61,0
52750,5,31,1,1,0,1,35,5,9,1,0,85,0
17822,1,2,1,1,0,4,35,3,5,0,0,50,0
55551,3,2,1,1,1,3,33,4,3,0,0,67,0
28889,3,2,2,0,1,2,49,3,2,0,0,68,0
67631,1,2,2,1,1,1,55,5,13,0,0,53,0
3566,5,7,1,1,1,1,28,3,2,0,0,89,0
70649,2,15,2,0,1,1,34,3,6,1,0,57,0
